ticker,date,period_ending,estimate,reported,surprise,surprise%
MSGE,09-Nov-2022,Sep 2022,-0.95,-1.19,-0.24,-25.26
MSGS,27-Oct-2022,Sep 2022,-1.02,-0.73,0.29,28.43
MSI,03-Nov-2022,Sep 2022,2.88,3.0,0.12,4.17
MSM,20-Oct-2022,Aug 2022,1.77,1.79,0.02,1.13
MSTR,01-Nov-2022,Sep 2022,0.94,-0.96,-1.9,-202.13
MTB,19-Oct-2022,Sep 2022,4.21,3.83,-0.38,-9.03
MTCH,01-Nov-2022,Sep 2022,0.64,0.58,-0.06,-9.38
MTD,03-Nov-2022,Sep 2022,9.83,10.18,0.35,3.56
MTDR,25-Oct-2022,Sep 2022,2.47,2.68,0.21,8.5
MTG,02-Nov-2022,Sep 2022,0.55,0.86,0.31,56.36
MTH,26-Oct-2022,Sep 2022,6.41,7.1,0.69,10.76
MTN,08-Dec-2022,Oct 2022,-3.17,-3.4,-0.23,-7.26
MTRN,02-Nov-2022,Sep 2022,1.45,1.19,-0.26,-17.93
MTSI,03-Nov-2022,Sep 2022,0.76,0.77,0.01,1.32
MTTR,10-Nov-2022,Sep 2022,-0.14,-0.09,0.05,35.71
MTW,07-Nov-2022,Sep 2022,0.08,0.1,0.02,25.0
MTX,27-Oct-2022,Sep 2022,1.38,1.35,-0.03,-2.17
MTZ,03-Nov-2022,Sep 2022,1.29,1.34,0.05,3.88
MU,29-Sep-2022,Aug 2022,1.4,1.45,0.05,3.57
MUR,03-Nov-2022,Sep 2022,1.56,1.84,0.28,17.95
MUSA,26-Oct-2022,Sep 2022,7.82,9.28,1.46,18.67
MVIS,27-Oct-2022,Sep 2022,-0.09,-0.08,0.01,11.11
MVST,10-Nov-2022,Sep 2022,-0.11,-0.06,0.05,45.45
MWA,07-Nov-2022,Sep 2022,0.14,0.1,-0.04,-28.57
MXCT,09-Nov-2022,Sep 2022,-0.09,-0.06,0.03,33.33
MXL,25-Oct-2022,Sep 2022,1.04,1.05,0.01,0.96
MYE,27-Oct-2022,Sep 2022,0.33,0.41,0.08,24.24
MYGN,01-Nov-2022,Sep 2022,-0.04,-0.19,-0.15,-375.0
MYPS,08-Nov-2022,Sep 2022,-0.01,-0.01,0.0,0.0
MYRG,26-Oct-2022,Sep 2022,1.19,1.09,-0.1,-8.4
NABL,10-Nov-2022,Sep 2022,0.08,0.07,-0.01,-12.5
NAPA,07-Dec-2022,Oct 2022,0.14,0.18,0.04,28.57
NARI,02-Nov-2022,Sep 2022,-0.24,-0.19,0.05,20.83
NATI,27-Oct-2022,Sep 2022,0.55,0.53,-0.02,-3.64
NAVI,25-Oct-2022,Sep 2022,0.77,0.75,-0.02,-2.6
NBHC,27-Oct-2022,Sep 2022,0.65,0.8,0.15,23.08
NBIX,01-Nov-2022,Sep 2022,0.84,0.69,-0.15,-17.86
NBN,31-Oct-2022,Sep 2022,1.21,1.12,-0.09,-7.44
NBR,25-Oct-2022,Sep 2022,-3.71,-5.54,-1.83,-49.33
NBTB,25-Oct-2022,Sep 2022,0.89,0.92,0.03,3.37
NCLH,08-Nov-2022,Sep 2022,-0.71,-0.64,0.07,9.86
NCNO,30-Nov-2022,Oct 2022,-0.02,-0.01,0.01,50.0
NCR,25-Oct-2022,Sep 2022,0.78,0.8,0.02,2.56
NDAQ,19-Oct-2022,Sep 2022,0.65,0.68,0.03,4.62
NDSN,14-Dec-2022,Oct 2022,2.33,2.44,0.11,4.72
NEE,28-Oct-2022,Sep 2022,0.79,0.85,0.06,7.59
NEM,01-Nov-2022,Sep 2022,0.29,0.27,-0.02,-6.9
NEO,08-Nov-2022,Sep 2022,-0.19,-0.14,0.05,26.32
NEOG,27-Sep-2022,Aug 2022,0.16,0.15,-0.01,-6.25
NEWR,08-Nov-2022,Sep 2022,-0.06,0.13,0.19,316.67
NEX,25-Oct-2022,Sep 2022,0.49,0.52,0.03,6.12
NFBK,26-Oct-2022,Sep 2022,0.33,0.37,0.04,12.12
NFE,08-Nov-2022,Sep 2022,0.99,0.41,-0.58,-58.59
NFG,03-Nov-2022,Sep 2022,1.26,1.19,-0.07,-5.56
NFLX,18-Oct-2022,Sep 2022,2.11,3.1,0.99,46.92
NG,04-Oct-2022,Aug 2022,-0.02,-0.05,-0.03,-150.0
NGM,03-Nov-2022,Sep 2022,-0.61,-0.59,0.02,3.28
NGVT,02-Nov-2022,Sep 2022,1.72,2.09,0.37,21.51
NHI,08-Nov-2022,Sep 2022,1.05,1.06,0.01,0.95
NI,07-Nov-2022,Sep 2022,0.11,0.1,-0.01,-9.09
NJR,17-Nov-2022,Sep 2022,0.46,0.5,0.04,8.7
NKE,29-Sep-2022,Aug 2022,0.91,0.93,0.02,2.2
NKLA,03-Nov-2022,Sep 2022,-0.39,-0.28,0.11,28.21
NKTR,03-Nov-2022,Sep 2022,-0.47,-0.24,0.23,48.94
NKTX,09-Nov-2022,Sep 2022,-0.62,-0.58,0.04,6.45
NLY,26-Oct-2022,Sep 2022,1.03,1.06,0.03,2.91
NMIH,01-Nov-2022,Sep 2022,0.82,0.9,0.08,9.76
NMRK,28-Oct-2022,Sep 2022,0.48,0.35,-0.13,-27.08
NNN,02-Nov-2022,Sep 2022,0.79,0.81,0.02,2.53
NNOX,10-Nov-2022,Sep 2022,-0.45,-0.37,0.08,17.78
NOC,27-Oct-2022,Sep 2022,6.09,5.89,-0.2,-3.28
NOG,08-Nov-2022,Sep 2022,1.7,1.8,0.1,5.88
NOV,27-Oct-2022,Sep 2022,0.15,0.08,-0.07,-46.67
NOVA,26-Oct-2022,Sep 2022,-0.28,-0.54,-0.26,-92.86
NOVT,08-Nov-2022,Sep 2022,0.73,0.81,0.08,10.96
NOW,26-Oct-2022,Sep 2022,1.85,1.96,0.11,5.95
NPO,01-Nov-2022,Sep 2022,1.37,1.91,0.54,39.42
NRDS,02-Nov-2022,Sep 2022,-0.12,-0.09,0.03,25.0
NRG,07-Nov-2022,Sep 2022,0.64,0.29,-0.35,-54.69
NSA,02-Nov-2022,Sep 2022,0.73,0.21,-0.52,-71.23
NSC,26-Oct-2022,Sep 2022,3.64,4.1,0.46,12.64
NSIT,03-Nov-2022,Sep 2022,1.91,1.99,0.08,4.19
NSP,31-Oct-2022,Sep 2022,0.95,1.23,0.28,29.47
NSSC,07-Nov-2022,Sep 2022,0.14,0.17,0.03,21.43
NSTG,07-Nov-2022,Sep 2022,-0.46,-0.79,-0.33,-71.74
NTAP,29-Nov-2022,Oct 2022,1.34,1.48,0.14,10.45
NTB,31-Oct-2022,Sep 2022,1.11,1.16,0.05,4.5
NTCT,27-Oct-2022,Sep 2022,0.49,0.57,0.08,16.33
NTGR,26-Oct-2022,Sep 2022,0.08,0.21,0.13,162.5
NTLA,03-Nov-2022,Sep 2022,-1.31,-1.49,-0.18,-13.74
NTNX,30-Nov-2022,Oct 2022,-0.12,0.03,0.15,125.0
NTRA,08-Nov-2022,Sep 2022,-1.42,-1.25,0.17,11.97
NTRS,19-Oct-2022,Sep 2022,1.82,1.8,-0.02,-1.1
NTST,27-Oct-2022,Sep 2022,0.28,0.03,-0.25,-89.29
NUE,20-Oct-2022,Sep 2022,6.45,6.5,0.05,0.78
NUS,02-Nov-2022,Sep 2022,0.78,0.47,-0.31,-39.74
NUVA,09-Nov-2022,Sep 2022,0.53,0.54,0.01,1.89
NUVB,03-Nov-2022,Sep 2022,-0.14,-0.12,0.02,14.29
NUVL,10-Nov-2022,Sep 2022,-0.46,-0.41,0.05,10.87
NVAX,08-Nov-2022,Sep 2022,2.21,-2.15,-4.36,-197.29
NVCR,27-Oct-2022,Sep 2022,-0.3,-0.25,0.05,16.67
NVDA,16-Nov-2022,Oct 2022,0.7,0.58,-0.12,-17.14
NVEE,03-Nov-2022,Sep 2022,1.43,1.5,0.07,4.9
NVR,25-Oct-2022,Sep 2022,126.5,118.51,-7.99,-6.32
NVRO,02-Nov-2022,Sep 2022,-0.71,-0.62,0.09,12.68
NVST,03-Nov-2022,Sep 2022,0.47,0.47,0.0,0.0
NVT,28-Oct-2022,Sep 2022,0.59,0.66,0.07,11.86
NVTA,08-Nov-2022,Sep 2022,-0.59,-0.42,0.17,28.81
NWBI,24-Oct-2022,Sep 2022,0.3,0.29,-0.01,-3.33
NWE,24-Oct-2022,Sep 2022,0.58,0.42,-0.16,-27.59
NWL,28-Oct-2022,Sep 2022,0.47,0.53,0.06,12.77
NWN,08-Nov-2022,Sep 2022,-0.75,-0.56,0.19,25.33
NWPX,08-Nov-2022,Sep 2022,0.78,1.05,0.27,34.62
NWSA,08-Nov-2022,Sep 2022,0.2,0.12,-0.08,-40.0
NX,15-Dec-2022,Oct 2022,0.57,0.75,0.18,31.58
NXGN,25-Oct-2022,Sep 2022,0.24,0.25,0.01,4.17
NXRT,25-Oct-2022,Sep 2022,0.82,-0.02,-0.84,-102.44
NXST,08-Nov-2022,Sep 2022,5.5,7.3,1.8,32.73
NYCB,26-Oct-2022,Sep 2022,0.32,0.31,-0.01,-3.13
NYMT,02-Nov-2022,Sep 2022,-0.44,-0.24,0.2,45.45
NYT,02-Nov-2022,Sep 2022,0.15,0.21,0.06,40.0
O,02-Nov-2022,Sep 2022,0.96,0.98,0.02,2.08
OB,10-Nov-2022,Sep 2022,-0.22,-0.1,0.12,54.55
OBNK,26-Oct-2022,Sep 2022,0.61,0.57,-0.04,-6.56
OC,26-Oct-2022,Sep 2022,3.17,3.57,0.4,12.62
OCFC,24-Oct-2022,Sep 2022,0.56,0.6,0.04,7.14
OCGN,08-Nov-2022,Sep 2022,-0.1,-0.1,0.0,0.0
OCUL,07-Nov-2022,Sep 2022,-0.23,-0.3,-0.07,-30.43
ODFL,26-Oct-2022,Sep 2022,3.06,3.36,0.3,9.8
OEC,03-Nov-2022,Sep 2022,0.62,0.57,-0.05,-8.06
OFC,27-Oct-2022,Sep 2022,0.58,0.58,0.0,0.0
OFG,20-Oct-2022,Sep 2022,0.84,0.87,0.03,3.57
OFIX,03-Nov-2022,Sep 2022,0.02,0.13,0.11,550.0
OGE,02-Nov-2022,Sep 2022,1.12,1.31,0.19,16.96
OGN,03-Nov-2022,Sep 2022,1.12,1.32,0.2,17.86
OGS,31-Oct-2022,Sep 2022,0.41,0.44,0.03,7.32
OHI,02-Nov-2022,Sep 2022,0.77,0.76,-0.01,-1.3
OI,01-Nov-2022,Sep 2022,0.62,0.63,0.01,1.61
OII,26-Oct-2022,Sep 2022,0.13,0.23,0.1,76.92
OKE,01-Nov-2022,Sep 2022,0.93,0.96,0.03,3.23
OLED,03-Nov-2022,Sep 2022,0.9,1.12,0.22,24.44
OLLI,07-Dec-2022,Oct 2022,0.41,0.37,-0.04,-9.76
OLN,26-Oct-2022,Sep 2022,1.86,2.18,0.32,17.2
OLO,09-Nov-2022,Sep 2022,0.01,0.02,0.01,100.0
OLP,03-Nov-2022,Sep 2022,0.48,0.48,0.0,0.0
OLPX,09-Nov-2022,Sep 2022,0.1,0.11,0.01,10.0
OM,08-Nov-2022,Sep 2022,-0.71,-0.7,0.01,1.41
OMC,18-Oct-2022,Sep 2022,1.64,1.77,0.13,7.93
OMCL,02-Nov-2022,Sep 2022,0.94,1.0,0.06,6.38
OMF,26-Oct-2022,Sep 2022,1.23,1.51,0.28,22.76
OMI,02-Nov-2022,Sep 2022,0.39,0.41,0.02,5.13
ON,31-Oct-2022,Sep 2022,1.31,1.45,0.14,10.69
ONB,25-Oct-2022,Sep 2022,0.49,0.51,0.02,4.08
ONEW,15-Nov-2022,Sep 2022,1.61,1.28,-0.33,-20.5
ONTF,09-Nov-2022,Sep 2022,-0.16,-0.07,0.09,56.25
ONTO,27-Oct-2022,Sep 2022,1.31,1.35,0.04,3.05
OOMA,30-Nov-2022,Oct 2022,0.12,0.14,0.02,16.67
OPCH,27-Oct-2022,Sep 2022,0.21,0.21,0.0,0.0
OPEN,03-Nov-2022,Sep 2022,-0.37,-0.52,-0.15,-40.54
OPI,27-Oct-2022,Sep 2022,1.14,0.35,-0.79,-69.3
OPK,08-Nov-2022,Sep 2022,-0.1,-0.11,-0.01,-10.0
OPRX,08-Nov-2022,Sep 2022,0.04,0.07,0.03,75.0
ORA,02-Nov-2022,Sep 2022,0.25,0.33,0.08,32.0
ORCL,12-Sep-2022,Aug 2022,1.07,1.03,-0.04,-3.74
ORGN,03-Nov-2022,Sep 2022,-0.09,-0.04,0.05,55.56
ORI,27-Oct-2022,Sep 2022,0.57,0.68,0.11,19.3
ORLY,26-Oct-2022,Sep 2022,8.46,9.17,0.71,8.39
OSBC,26-Oct-2022,Sep 2022,0.4,0.43,0.03,7.5
OSCR,08-Nov-2022,Sep 2022,-0.76,-0.91,-0.15,-19.74
OSH,07-Nov-2022,Sep 2022,-0.63,-0.56,0.07,11.11
OSIS,27-Oct-2022,Sep 2022,0.8,0.87,0.07,8.75
OSK,27-Oct-2022,Sep 2022,1.15,1.0,-0.15,-13.04
OSPN,01-Nov-2022,Sep 2022,-0.12,0.03,0.15,125.0
OSTK,27-Oct-2022,Sep 2022,0.12,0.13,0.01,8.33
OSUR,08-Nov-2022,Sep 2022,-0.06,0.07,0.13,216.67
OSW,02-Nov-2022,Sep 2022,0.06,0.13,0.07,116.67
OTIS,26-Oct-2022,Sep 2022,0.78,0.8,0.02,2.56
OTTR,31-Oct-2022,Sep 2022,1.7,2.01,0.31,18.24
OUT,03-Nov-2022,Sep 2022,0.55,0.53,-0.02,-3.64
OVV,08-Nov-2022,Sep 2022,1.98,1.44,-0.54,-27.27
OWL,04-Nov-2022,Sep 2022,0.13,0.14,0.01,7.69
OXM,07-Dec-2022,Oct 2022,1.2,1.46,0.26,21.67
OXY,08-Nov-2022,Sep 2022,2.48,2.44,-0.04,-1.61
OZK,20-Oct-2022,Sep 2022,1.18,1.08,-0.1,-8.47
PACB,07-Nov-2022,Sep 2022,-0.35,-0.32,0.03,8.57
PACW,19-Oct-2022,Sep 2022,1.08,1.02,-0.06,-5.56
PAG,26-Oct-2022,Sep 2022,4.38,4.61,0.23,5.25
PAHC,09-Nov-2022,Sep 2022,0.26,0.21,-0.05,-19.23
PANW,17-Nov-2022,Oct 2022,0.68,0.83,0.15,22.06
PAR,09-Nov-2022,Sep 2022,-0.41,-0.44,-0.03,-7.32
PARR,01-Nov-2022,Sep 2022,2.04,2.88,0.84,41.18
PATH,01-Dec-2022,Oct 2022,-0.04,0.05,0.09,225.0
PATK,27-Oct-2022,Sep 2022,2.02,2.43,0.41,20.3
PAYC,01-Nov-2022,Sep 2022,1.18,1.27,0.09,7.63
PAYO,09-Nov-2022,Sep 2022,-0.04,-0.05,-0.01,-25.0
PAYX,28-Sep-2022,Aug 2022,0.97,1.03,0.06,6.19
PB,26-Oct-2022,Sep 2022,1.51,1.49,-0.02,-1.32
PBF,27-Oct-2022,Sep 2022,6.03,7.96,1.93,32.01
PBH,03-Nov-2022,Sep 2022,1.0,1.02,0.02,2.0
PCAR,25-Oct-2022,Sep 2022,1.34,1.47,0.13,9.7
PCG,27-Oct-2022,Sep 2022,0.24,0.29,0.05,20.83
PCH,24-Oct-2022,Sep 2022,0.69,0.74,0.05,7.25
PCOR,02-Nov-2022,Sep 2022,-0.17,-0.09,0.08,47.06
PCRX,03-Nov-2022,Sep 2022,0.73,0.64,-0.09,-12.33
PCTY,03-Nov-2022,Sep 2022,0.61,0.98,0.37,60.66
PCVX,07-Nov-2022,Sep 2022,-0.8,-0.93,-0.13,-16.25
PD,01-Dec-2022,Oct 2022,-0.04,0.04,0.08,200.0
PDCE,02-Nov-2022,Sep 2022,4.13,3.77,-0.36,-8.72
PDCO,01-Dec-2022,Oct 2022,0.57,0.63,0.06,10.53
PDFS,10-Nov-2022,Sep 2022,0.11,0.2,0.09,81.82
PDM,02-Nov-2022,Sep 2022,0.5,0.03,-0.47,-94.0
PEAK,01-Nov-2022,Sep 2022,0.43,0.65,0.22,51.16
PEB,27-Oct-2022,Sep 2022,0.64,0.1,-0.54,-84.38
PEBO,25-Oct-2022,Sep 2022,0.83,0.93,0.1,12.05
PECO,03-Nov-2022,Sep 2022,0.53,0.09,-0.44,-83.02
PEG,31-Oct-2022,Sep 2022,0.84,0.86,0.02,2.38
PEGA,26-Oct-2022,Sep 2022,-0.25,-0.34,-0.09,-36.0
PEN,03-Nov-2022,Sep 2022,-0.01,0.01,0.02,200.0
PENN,03-Nov-2022,Sep 2022,0.38,0.72,0.34,89.47
PEP,12-Oct-2022,Sep 2022,1.85,1.97,0.12,6.49
PETQ,09-Nov-2022,Sep 2022,0.06,0.15,0.09,150.0
PETS,07-Nov-2022,Sep 2022,0.27,0.13,-0.14,-51.85
PFBC,19-Oct-2022,Sep 2022,2.12,2.4,0.28,13.21
PFC,25-Oct-2022,Sep 2022,0.8,0.79,-0.01,-1.25
PFE,01-Nov-2022,Sep 2022,1.47,1.78,0.31,21.09
PFG,27-Oct-2022,Sep 2022,1.45,1.69,0.24,16.55
PFGC,09-Nov-2022,Sep 2022,0.79,1.08,0.29,36.71
PFS,28-Oct-2022,Sep 2022,0.58,0.58,0.0,0.0
PFSI,27-Oct-2022,Sep 2022,1.12,2.46,1.34,119.64
PG,19-Oct-2022,Sep 2022,1.55,1.57,0.02,1.29
PGC,27-Oct-2022,Sep 2022,1.09,1.09,0.0,0.0
PGEN,09-Nov-2022,Sep 2022,0.1,-0.04,-0.14,-140.0
PGNY,03-Nov-2022,Sep 2022,0.05,0.13,0.08,160.0
PGR,13-Oct-2022,Sep 2022,1.24,0.49,-0.75,-60.48
PGRE,26-Oct-2022,Sep 2022,0.24,-0.01,-0.25,-104.17
PGTI,10-Nov-2022,Sep 2022,0.53,0.55,0.02,3.77
PH,03-Nov-2022,Sep 2022,4.15,4.74,0.59,14.22
PHM,25-Oct-2022,Sep 2022,2.73,2.69,-0.04,-1.47
PHR,08-Dec-2022,Oct 2022,-0.88,-0.76,0.12,13.64
PI,26-Oct-2022,Sep 2022,0.18,0.34,0.16,88.89
PII,25-Oct-2022,Sep 2022,2.85,3.25,0.4,14.04
PINC,01-Nov-2022,Sep 2022,0.57,0.52,-0.05,-8.77
PINS,27-Oct-2022,Sep 2022,0.05,0.11,0.06,120.0
PIPR,28-Oct-2022,Sep 2022,2.08,2.32,0.24,11.54
PJT,25-Oct-2022,Sep 2022,0.87,0.96,0.09,10.34
PK,02-Nov-2022,Sep 2022,0.4,0.15,-0.25,-62.5
PKG,24-Oct-2022,Sep 2022,2.83,2.83,0.0,0.0
PKI,08-Nov-2022,Sep 2022,1.48,1.51,0.03,2.03
PL,14-Dec-2022,Oct 2022,-0.18,-0.15,0.03,16.67
PLAB,13-Dec-2022,Oct 2022,0.48,0.6,0.12,25.0
PLAY,06-Dec-2022,Oct 2022,0.03,0.04,0.01,33.33
PLCE,17-Nov-2022,Oct 2022,3.97,3.33,-0.64,-16.12
PLD,19-Oct-2022,Sep 2022,1.67,1.36,-0.31,-18.56
PLL,04-Nov-2022,Sep 2022,-0.37,-0.36,0.01,2.7
PLMR,02-Nov-2022,Sep 2022,0.6,0.29,-0.31,-51.67
PLNT,08-Nov-2022,Sep 2022,0.39,0.42,0.03,7.69
PLOW,31-Oct-2022,Sep 2022,0.35,0.57,0.22,62.86
PLTK,08-Nov-2022,Sep 2022,0.2,0.17,-0.03,-15.0
PLTR,07-Nov-2022,Sep 2022,0.02,0.01,-0.01,-50.0
PLUG,08-Nov-2022,Sep 2022,-0.25,-0.3,-0.05,-20.0
PLUS,03-Nov-2022,Sep 2022,1.07,1.29,0.22,20.56
PLXS,26-Oct-2022,Sep 2022,1.28,1.78,0.5,39.06
PLYM,03-Nov-2022,Sep 2022,0.43,-0.19,-0.62,-144.19
PM,20-Oct-2022,Sep 2022,1.38,1.53,0.15,10.87
PMT,27-Oct-2022,Sep 2022,0.41,0.01,-0.4,-97.56
PMVP,08-Nov-2022,Sep 2022,-0.42,-0.4,0.02,4.76
PNC,14-Oct-2022,Sep 2022,3.66,3.78,0.12,3.28
PNFP,18-Oct-2022,Sep 2022,1.92,1.91,-0.01,-0.52
PNM,04-Nov-2022,Sep 2022,1.29,1.46,0.17,13.18
PNR,25-Oct-2022,Sep 2022,0.93,0.99,0.06,6.45
PNT,14-Nov-2022,Sep 2022,-0.28,-0.26,0.02,7.14
PNTG,07-Nov-2022,Sep 2022,0.18,0.14,-0.04,-22.22
PNW,03-Nov-2022,Sep 2022,2.62,2.88,0.26,9.92
PODD,03-Nov-2022,Sep 2022,0.17,0.45,0.28,164.71
POOL,20-Oct-2022,Sep 2022,4.55,4.76,0.21,4.62
POR,25-Oct-2022,Sep 2022,0.63,0.65,0.02,3.17
POST,17-Nov-2022,Sep 2022,0.71,0.85,0.14,19.72
POWI,02-Nov-2022,Sep 2022,0.82,0.84,0.02,2.44
PPBI,20-Oct-2022,Sep 2022,0.76,0.77,0.01,1.32
PPC,26-Oct-2022,Sep 2022,0.87,1.09,0.22,25.29
PPG,19-Oct-2022,Sep 2022,1.67,1.66,-0.01,-0.6
PPL,04-Nov-2022,Sep 2022,0.41,0.41,0.0,0.0
PRA,08-Nov-2022,Sep 2022,0.2,-0.06,-0.26,-130.0
PRAA,03-Nov-2022,Sep 2022,0.46,0.63,0.17,36.96
PRCH,08-Nov-2022,Sep 2022,-0.18,-0.3,-0.12,-66.67
PRCT,03-Nov-2022,Sep 2022,-0.47,-0.51,-0.04,-8.51
PRDO,07-Nov-2022,Sep 2022,0.29,0.39,0.1,34.48
PRFT,27-Oct-2022,Sep 2022,1.1,1.11,0.01,0.91
PRGO,08-Nov-2022,Sep 2022,0.66,0.56,-0.1,-15.15
PRGS,27-Sep-2022,Aug 2022,0.97,1.0,0.03,3.09
PRI,08-Nov-2022,Sep 2022,3.0,3.02,0.02,0.67
PRIM,07-Nov-2022,Sep 2022,0.89,1.12,0.23,25.84
PRK,24-Oct-2022,Sep 2022,2.49,1.93,-0.56,-22.49
PRLB,04-Nov-2022,Sep 2022,0.38,0.4,0.02,5.26
PRM,04-Nov-2022,Sep 2022,0.09,0.1,0.01,11.11
PRMW,10-Nov-2022,Sep 2022,0.23,0.22,-0.01,-4.35
PRO,01-Nov-2022,Sep 2022,-0.17,-0.06,0.11,64.71
PRTA,03-Nov-2022,Sep 2022,-0.31,-0.97,-0.66,-212.9
PRTS,09-Nov-2022,Sep 2022,-0.08,-0.02,0.06,75.0
PRU,01-Nov-2022,Sep 2022,2.21,2.13,-0.08,-3.62
PRVB,03-Nov-2022,Sep 2022,-0.46,-0.34,0.12,26.09
PSA,01-Nov-2022,Sep 2022,4.05,14.85,10.8,266.67
PSN,02-Nov-2022,Sep 2022,0.5,0.48,-0.02,-4.0
PSTG,30-Nov-2022,Oct 2022,0.26,0.31,0.05,19.23
PSTL,01-Nov-2022,Sep 2022,0.24,0.04,-0.2,-83.33
PSX,01-Nov-2022,Sep 2022,4.98,6.46,1.48,29.72
PTC,02-Nov-2022,Sep 2022,1.14,1.27,0.13,11.4
PTCT,27-Oct-2022,Sep 2022,-1.37,-1.53,-0.16,-11.68
PTEN,26-Oct-2022,Sep 2022,0.19,0.28,0.09,47.37
PTGX,08-Nov-2022,Sep 2022,-0.94,-0.64,0.3,31.91
PTLO,03-Nov-2022,Sep 2022,0.03,0.04,0.01,33.33
PTON,03-Nov-2022,Sep 2022,-0.65,-0.7,-0.05,-7.69
PTRA,02-Nov-2022,Sep 2022,-0.2,-0.45,-0.25,-125.0
PTVE,07-Nov-2022,Sep 2022,0.14,0.18,0.04,28.57
PUBM,08-Nov-2022,Sep 2022,0.13,0.22,0.09,69.23
PUMP,01-Nov-2022,Sep 2022,0.36,0.38,0.02,5.56
PVH,30-Nov-2022,Oct 2022,2.13,2.6,0.47,22.07
PWR,03-Nov-2022,Sep 2022,1.77,1.77,0.0,0.0
PWSC,07-Nov-2022,Sep 2022,0.21,0.21,0.0,0.0
PXD,27-Oct-2022,Sep 2022,7.43,7.48,0.05,0.67
PYCR,02-Nov-2022,Sep 2022,0.03,0.05,0.02,66.67
PYPL,03-Nov-2022,Sep 2022,0.95,1.08,0.13,13.68
PZZA,03-Nov-2022,Sep 2022,0.59,0.54,-0.05,-8.47
QCOM,02-Nov-2022,Sep 2022,3.12,3.13,0.01,0.32
QCRH,26-Oct-2022,Sep 2022,1.67,1.69,0.02,1.2
QDEL,02-Nov-2022,Sep 2022,0.6,1.85,1.25,208.33
QGEN,07-Nov-2022,Sep 2022,0.45,0.53,0.08,17.78
QLYS,02-Nov-2022,Sep 2022,0.87,0.94,0.07,8.05
QNST,03-Nov-2022,Sep 2022,0.02,0.05,0.03,150.0
QRTEA,04-Nov-2022,Sep 2022,0.12,-0.08,-0.2,-166.67
QRVO,02-Nov-2022,Sep 2022,2.55,2.66,0.11,4.31
QS,26-Oct-2022,Sep 2022,-0.23,-0.27,-0.04,-17.39
QTRX,08-Nov-2022,Sep 2022,-0.42,-0.4,0.02,4.76
QTWO,07-Nov-2022,Sep 2022,0.02,0.1,0.08,400.0
R,26-Oct-2022,Sep 2022,3.7,4.45,0.75,20.27
RAD,29-Sep-2022,Aug 2022,-0.46,-0.63,-0.17,-36.96
RADI,08-Nov-2022,Sep 2022,-0.05,0.23,0.28,560.0
RAMP,08-Nov-2022,Sep 2022,0.08,0.22,0.14,175.0
RAPT,10-Nov-2022,Sep 2022,-0.65,-0.63,0.02,3.08
RARE,02-Nov-2022,Sep 2022,-2.29,-2.43,-0.14,-6.11
RBA,07-Nov-2022,Sep 2022,0.39,0.53,0.14,35.9
RBB,24-Oct-2022,Sep 2022,0.85,0.87,0.02,2.35
RBBN,26-Oct-2022,Sep 2022,0.06,0.02,-0.04,-66.67
RBC,10-Nov-2022,Sep 2022,1.79,1.93,0.14,7.82
RBCAA,21-Oct-2022,Sep 2022,0.68,0.99,0.31,45.59
RBLX,09-Nov-2022,Sep 2022,-0.36,-0.5,-0.14,-38.89
RC,07-Nov-2022,Sep 2022,0.46,0.44,-0.02,-4.35
RCKT,03-Nov-2022,Sep 2022,-0.77,-0.87,-0.1,-12.99
RCL,03-Nov-2022,Sep 2022,0.23,0.26,0.03,13.04
RCM,08-Nov-2022,Sep 2022,0.11,-0.07,-0.18,-163.64
RCUS,02-Nov-2022,Sep 2022,-1.05,-0.9,0.15,14.29
RDFN,09-Nov-2022,Sep 2022,-0.85,-0.83,0.02,2.35
RDN,02-Nov-2022,Sep 2022,0.85,1.31,0.46,54.12
RDNT,09-Nov-2022,Sep 2022,0.16,0.09,-0.07,-43.75
RE,26-Oct-2022,Sep 2022,-5.89,-5.28,0.61,10.36
REG,03-Nov-2022,Sep 2022,0.95,0.94,-0.01,-1.05
REGN,03-Nov-2022,Sep 2022,9.7,11.14,1.44,14.85
RELY,02-Nov-2022,Sep 2022,-0.18,-0.2,-0.02,-11.11
REPL,03-Nov-2022,Sep 2022,-0.78,-0.79,-0.01,-1.28
RES,26-Oct-2022,Sep 2022,0.25,0.32,0.07,28.0
RETA,08-Nov-2022,Sep 2022,-2.35,-2.16,0.19,8.09
REVG,14-Dec-2022,Oct 2022,0.26,0.28,0.02,7.69
REX,01-Dec-2022,Oct 2022,0.12,0.18,0.06,50.0
REXR,19-Oct-2022,Sep 2022,0.48,0.5,0.02,4.17
REYN,08-Nov-2022,Sep 2022,0.22,0.24,0.02,9.09
REZI,01-Nov-2022,Sep 2022,0.57,0.42,-0.15,-26.32
RF,21-Oct-2022,Sep 2022,0.59,0.56,-0.03,-5.08
RGA,03-Nov-2022,Sep 2022,2.94,5.2,2.26,76.87
RGEN,01-Nov-2022,Sep 2022,0.68,0.77,0.09,13.24
RGLD,02-Nov-2022,Sep 2022,0.72,0.71,-0.01,-1.39
RGNX,03-Nov-2022,Sep 2022,-1.55,-1.75,-0.2,-12.9
RGP,05-Oct-2022,Aug 2022,0.36,0.6,0.24,66.67
